Entity,Code,Year,Gas - Proved reserves
Other Europe (BP),,2009,129907056689.26239
Other Europe (BP),,2010,126752555370.33081
Other Europe (BP),,2011,125043198466.30096
Other Europe (BP),,2012,123705305159.09195
Other Europe (BP),,2013,118303261697.29233
Other Europe (BP),,2014,112516015768.05115
Other Europe (BP),,2015,106946930289.2685
Other Europe (BP),,2016,101285263895.98846
Other Europe (BP),,2017,97189538180.8281
Other Europe (BP),,2018,93566589057.44553
Other Europe (BP),,2019,89987330138.68332
Other Europe (BP),,2020,90300984680.65262
Other Middle East (BP),,1980,0
Other Middle East (BP),,1981,0
Other Middle East (BP),,1982,0
Other Middle East (BP),,1983,0
Other Middle East (BP),,1984,0
Other Middle East (BP),,1985,0
Other Middle East (BP),,1986,0
Other Middle East (BP),,1987,27300000190.734863
Other Middle East (BP),,1988,27300000190.734863
Other Middle East (BP),,1989,10724999941.885471
Other Middle East (BP),,1990,14624999836.087227
Other Middle East (BP),,1991,4875000100.582838
Other Middle East (BP),,1992,4875000100.582838
Other Middle East (BP),,1993,4875000100.582838
Other Middle East (BP),,1994,4875000100.582838
Other Middle East (BP),,1995,4875000100.582838
Other Middle East (BP),,1996,4875000100.582838
Other Middle East (BP),,1997,4875000100.582838
Other Middle East (BP),,1998,4875000100.582838
Other Middle East (BP),,1999,6825000047.683716
Other Middle East (BP),,2000,6825000047.683716
Other Middle East (BP),,2001,6825000047.683716
Other Middle East (BP),,2002,6825000047.683716
Other Middle East (BP),,2003,5849999841.302633
Other Middle East (BP),,2004,5849999841.302633
Other Middle East (BP),,2005,5849999841.302633
Other Middle East (BP),,2006,4875000100.582838
Other Middle East (BP),,2007,4875000100.582838
Other Middle East (BP),,2008,4875000100.582838
Other Middle East (BP),,2009,4695000126.957893
Other Middle East (BP),,2010,4695000126.957893
Other Middle East (BP),,2011,5849999841.302633
Other Middle East (BP),,2012,4695000126.957893
Other Middle East (BP),,2013,5849999841.302633
Other Middle East (BP),,2014,4719640128.314495
Other Middle East (BP),,2015,4719640128.314495
Other Middle East (BP),,2016,4719640128.314495
Other Middle East (BP),,2017,4719640128.314495
Other Middle East (BP),,2018,4719640128.314495
Other Middle East (BP),,2019,4719640128.314495
Other Middle East (BP),,2020,4719640128.314495
Other Northern Africa (BP),,1980,58499999344.34891
Other Northern Africa (BP),,1981,60449998825.7885
Other Northern Africa (BP),,1982,61425000429.15344
Other Northern Africa (BP),,1983,63375003635.88333
Other Northern Africa (BP),,1984,63375003635.88333
Other Northern Africa (BP),,1985,71175001561.6417
Other Northern Africa (BP),,1986,71175001561.6417
Other Northern Africa (BP),,1987,69224998354.9118
Other Northern Africa (BP),,1988,69224998354.9118
Other Northern Africa (BP),,1989,74100002646.44623
Other Northern Africa (BP),,1990,74100002646.44623
Other Northern Africa (BP),,1991,74100002646.44623
Other Northern Africa (BP),,1992,79949997365.4747
Other Northern Africa (BP),,1993,78974999487.40005
Other Northern Africa (BP),,1994,80925002694.12994
Other Northern Africa (BP),,1995,86774997413.15842
Other Northern Africa (BP),,1996,85799999535.08377
Other Northern Africa (BP),,1997,77024996280.67017
Other Northern Africa (BP),,1998,66299997270.10727
Other Northern Africa (BP),,1999,78974999487.40005
Other Northern Africa (BP),,2000,78974999487.40005
Other Northern Africa (BP),,2001,78000001609.32541
Other Northern Africa (BP),,2002,56549999862.90932
Other Northern Africa (BP),,2003,41924998164.17694
Other Northern Africa (BP),,2004,41924998164.17694
Other Northern Africa (BP),,2005,39000000804.662704
Other Northern Africa (BP),,2006,37050001323.223114
Other Northern Africa (BP),,2007,37050001323.223114
Other Northern Africa (BP),,2008,66352501511.57379
Other Northern Africa (BP),,2009,73990002274.51324
Other Northern Africa (BP),,2010,73937498033.04672
Other Northern Africa (BP),,2011,72445824742.3172
Other Northern Africa (BP),,2012,72445824742.3172
Other Northern Africa (BP),,2013,72445824742.3172
Other Northern Africa (BP),,2014,72445824742.3172
Other Northern Africa (BP),,2015,72445824742.3172
Other Northern Africa (BP),,2016,72445824742.3172
Other Northern Africa (BP),,2017,71353331208.22906
Other Northern Africa (BP),,2018,71353331208.22906
Other Northern Africa (BP),,2019,71353331208.22906
Other Northern Africa (BP),,2020,71353331208.22906
Other South America (BP),,1980,158639565110.2066
Other South America (BP),,1981,152789562940.59753
Other South America (BP),,1982,148834079504.01306
Other South America (BP),,1983,157609075307.84607
Other South America (BP),,1984,152476459741.5924
Other South America (BP),,1985,147601455450.05798
Other South America (BP),,1986,146368831396.1029
Other South America (BP),,1987,145393833518.02826
Other South America (BP),,1988,144161209464.07318
Other South America (BP),,1989,140978589653.9688
Other South America (BP),,1990,137795969843.86444
Other South America (BP),,1991,135588347911.83472
Other South America (BP),,1992,136305734515.19012
Other South America (BP),,1993,134098112583.1604
Other South America (BP),,1994,132865488529.20532
Other South America (BP),,1995,127732858061.79047
Other South America (BP),,1996,122600242495.5368
Other South America (BP),,1997,122084997594.35654
Other South America (BP),,1998,119877375662.32681
Other South America (BP),,1999,119159996509.552
Other South America (BP),,2000,100800000131.13022
Other South America (BP),,2001,99825002253.05557
Other South America (BP),,2002,98849996924.40033
Other South America (BP),,2003,52110001444.81659
Other South America (BP),,2004,47809500247.24007
Other South America (BP),,2005,45859500765.800476
Other South America (BP),,2006,44390399008.989334
Other South America (BP),,2007,47072399407.6252
Other South America (BP),,2008,47640748322.01004
Other South America (BP),,2009,48157200217.24701
Other South America (BP),,2010,45132938772.43996
Other South America (BP),,2011,45794401317.834854
Other South America (BP),,2012,45896898955.106735
Other South America (BP),,2013,44489998370.40901
Other South America (BP),,2014,49064349383.11577
Other South America (BP),,2015,49064349383.11577
Other South America (BP),,2016,49064349383.11577
Other South America (BP),,2017,43393660336.732864
Other South America (BP),,2018,43098572641.6111
Other South America (BP),,2019,43098572641.6111
Other South America (BP),,2020,43098572641.6111
Other South and Central America (BP),,1980,158639565110.2066
Other South and Central America (BP),,1981,152789562940.59753
Other South and Central America (BP),,1982,148834079504.01306
Other South and Central America (BP),,1983,157609075307.84607
Other South and Central America (BP),,1984,152476459741.5924
Other South and Central America (BP),,1985,147601455450.05798
Other South and Central America (BP),,1986,146368831396.1029
Other South and Central America (BP),,1987,145393833518.02826
Other South and Central America (BP),,1988,144161209464.07318
Other South and Central America (BP),,1989,160478591918.9453
Other South and Central America (BP),,1990,157295972108.84094
Other South and Central America (BP),,1991,155088350176.81122
Other South and Central America (BP),,1992,155805721879.00543
Other South and Central America (BP),,1993,153598099946.9757
Other South and Central America (BP),,1994,151390478014.94598
Other South and Central America (BP),,1995,146257862448.69232
Other South and Central America (BP),,1996,141125246882.43866
Other South and Central America (BP),,1997,140609994530.6778
Other South and Central America (BP),,1998,137427374720.57343
Other South and Central America (BP),,1999,136710003018.37921
Other South and Central America (BP),,2000,118349999189.37683
Other South and Central America (BP),,2001,117375001311.30219
Other South and Central America (BP),,2002,116400003433.22754
Other South and Central America (BP),,2003,69660000503.0632
Other South and Central America (BP),,2004,64384497702.121735
Other South and Central America (BP),,2005,64384497702.121735
Other South and Central America (BP),,2006,62915399670.60089
Other South and Central America (BP),,2007,65597400069.236755
Other South and Central America (BP),,2008,65190747380.25665
Other South and Central America (BP),,2009,64732201397.418976
Other South and Central America (BP),,2010,60732938349.24698
Other South and Central America (BP),,2011,59444401413.202286
Other South and Central America (BP),,2012,58546900749.20654
Other South and Central America (BP),,2013,57165000587.7018
Other South and Central America (BP),,2014,60739349573.85063
Other South and Central America (BP),,2015,59764351695.775986
Other South and Central America (BP),,2016,58789350092.41104
Other South and Central America (BP),,2017,53599912673.23494
Other South and Central America (BP),,2018,53304824978.113174
Other South and Central America (BP),,2019,53304824978.113174
Other South and Central America (BP),,2020,52823573350.90637
Other Western Africa (BP),,1980,0
Other Western Africa (BP),,1981,10724999941.885471
Other Western Africa (BP),,1982,43875001370.90683
Other Western Africa (BP),,1983,83849996328.35388
Other Western Africa (BP),,1984,87750002741.81366
Other Western Africa (BP),,1985,97499996423.72131
Other Western Africa (BP),,1986,97499996423.72131
Other Western Africa (BP),,1987,97499996423.72131
Other Western Africa (BP),,1988,97499996423.72131
Other Western Africa (BP),,1989,97499996423.72131
Other Western Africa (BP),,1990,97499996423.72131
Other Western Africa (BP),,1991,38024999201.29776
Other Western Africa (BP),,1992,38024999201.29776
Other Western Africa (BP),,1993,45825000852.34642
Other Western Africa (BP),,1994,47775000333.78601
Other Western Africa (BP),,1995,52650000900.030136
Other Western Africa (BP),,1996,52650000900.030136
Other Western Africa (BP),,1997,52650000900.030136
Other Western Africa (BP),,1998,52650000900.030136
Other Western Africa (BP),,1999,63375003635.88333
Other Western Africa (BP),,2000,76448529958.72498
Other Western Africa (BP),,2001,76442763209.34296
Other Western Africa (BP),,2002,75463898479.9385
Other Western Africa (BP),,2003,74486300349.23553
Other Western Africa (BP),,2004,72534568607.80716
Other Western Africa (BP),,2005,71558393537.9982
Other Western Africa (BP),,2006,71557618677.61612
Other Western Africa (BP),,2007,68632096052.1698
Other Western Africa (BP),,2008,66681742668.151855
Other Western Africa (BP),,2009,94051674008.36945
Other Western Africa (BP),,2010,92368759214.87808
Other Western Africa (BP),,2011,90492665767.66968
Other Western Africa (BP),,2012,89671216905.11703
Other Western Africa (BP),,2013,82351282238.96027
Other Western Africa (BP),,2014,81646218895.91217
Other Western Africa (BP),,2015,81646159291.2674
Other Western Africa (BP),,2016,81097044050.69351
Other Western Africa (BP),,2017,80517224967.4797
Other Western Africa (BP),,2018,79677417874.33624
Other Western Africa (BP),,2019,78763678669.9295
Other Western Africa (BP),,2020,77416792511.94
Pakistan,PAK,1980,291291892528.53394
Pakistan,PAK,1981,316370010375.97656
Pakistan,PAK,1982,357652425765.9912
Pakistan,PAK,1983,304795503616.333
Pakistan,PAK,1984,304023861885.0708
Pakistan,PAK,1985,297079145908.3557
Pakistan,PAK,1986,360738962888.71765
Pakistan,PAK,1987,432115137577.0569
Pakistan,PAK,1988,341872513294.22
Pakistan,PAK,1989,347235381603.24097
Pakistan,PAK,1990,375187814235.68726
Pakistan,PAK,1991,435973316431.04553
Pakistan,PAK,1992,475741744041.4429
Pakistan,PAK,1993,449684888124.46594
Pakistan,PAK,1994,450403183698.6542
Pakistan,PAK,1995,408102244138.71765
Pakistan,PAK,1996,393427312374.115
Pakistan,PAK,1997,364276379346.84753
Pakistan,PAK,1998,404116719961.1664
Pakistan,PAK,1999,401452034711.83777
Pakistan,PAK,2000,500783801078.7964
Pakistan,PAK,2001,516237974166.8701
Pakistan,PAK,2002,548214077949.5239
Pakistan,PAK,2003,543364942073.822
Pakistan,PAK,2004,580586850643.158
Pakistan,PAK,2005,676827788352.9663
Pakistan,PAK,2006,676711261272.4304
Pakistan,PAK,2007,668984055519.104
Pakistan,PAK,2008,609118700027.4658
Pakistan,PAK,2009,581448793411.2549
Pakistan,PAK,2010,551084578037.262
Pakistan,PAK,2011,546197235584.25903
Pakistan,PAK,2012,539469897747.0398
Pakistan,PAK,2013,485176026821.1365
Pakistan,PAK,2014,454838603734.9701
Pakistan,PAK,2015,379647046327.59094
Pakistan,PAK,2016,364962726831.43616
Pakistan,PAK,2017,379843145608.902
Pakistan,PAK,2018,365827053785.3241
Pakistan,PAK,2019,394643068313.59863
Pakistan,PAK,2020,384786337614.05945
Papua New Guinea,PNG,1980,0
Papua New Guinea,PNG,1981,0
Papua New Guinea,PNG,1982,0
Papua New Guinea,PNG,1983,0
Papua New Guinea,PNG,1984,0
Papua New Guinea,PNG,1985,108988002.46650353
Papua New Guinea,PNG,1986,299717008.6018741
Papua New Guinea,PNG,1987,585809990.298003
Papua New Guinea,PNG,1988,871904019.7320282
Papua New Guinea,PNG,1989,1539455028.2508135
Papua New Guinea,PNG,1990,1641631009.9884868
Papua New Guinea,PNG,1991,2751945983.618498
Papua New Guinea,PNG,1992,2969922032.2072506
Papua New Guinea,PNG,1993,3732837969.4372416
Papua New Guinea,PNG,1994,2915428020.0600624
Papua New Guinea,PNG,1995,2915428020.0600624
Papua New Guinea,PNG,1996,2915428020.0600624
Papua New Guinea,PNG,1997,2915428020.0600624
Papua New Guinea,PNG,1998,2915428020.0600624
Papua New Guinea,PNG,1999,2915428020.0600624
Papua New Guinea,PNG,2000,2915428020.0600624
Papua New Guinea,PNG,2001,2916282042.860985
Papua New Guinea,PNG,2002,2760927891.358733
Papua New Guinea,PNG,2003,2624653046.950698
Papua New Guinea,PNG,2004,2480201888.8294697
Papua New Guinea,PNG,2005,2333024982.3629856
Papua New Guinea,PNG,2006,2194025088.1016254
Papua New Guinea,PNG,2007,2063201041.892171
Papua New Guinea,PNG,2008,1921475050.0395894
Papua New Guinea,PNG,2009,149592936038.97095
Papua New Guinea,PNG,2010,149440303444.86237
Papua New Guinea,PNG,2011,149290397763.25226
Papua New Guinea,PNG,2012,149145945906.6391
Papua New Guinea,PNG,2013,148996055126.1902
Papua New Guinea,PNG,2014,145610451698.30322
Papua New Guinea,PNG,2015,135960236191.74957
Papua New Guinea,PNG,2016,202483549714.08844
Papua New Guinea,PNG,2017,192085474729.53796
Papua New Guinea,PNG,2018,182247489690.78064
Papua New Guinea,PNG,2019,176019445061.68365
Papua New Guinea,PNG,2020,163144484162.33063
Peru,PER,1980,31199999153.614044
Peru,PER,1981,31199999153.614044
Peru,PER,1982,26325000450.015068
Peru,PER,1983,25350000709.295273
Peru,PER,1984,24374999105.93033
Peru,PER,1985,26325000450.015068
Peru,PER,1986,53624998778.10478
Peru,PER,1987,331499993801.11694
Peru,PER,1988,331499993801.11694
Peru,PER,1989,331499993801.11694
Peru,PER,1990,330525010824.2035
Peru,PER,1991,334425002336.5021
Peru,PER,1992,317849993705.7495
Peru,PER,1993,323700010776.5198
Peru,PER,1994,331499993801.11694
Peru,PER,1995,195975005626.67847
Peru,PER,1996,195975005626.67847
Peru,PER,1997,193049997091.29333
Peru,PER,1998,240824997425.07935
Peru,PER,1999,240824997425.07935
Peru,PER,2000,240824997425.07935
Peru,PER,2001,240824997425.07935
Peru,PER,2002,240824997425.07935
Peru,PER,2003,240824997425.07935
Peru,PER,2004,316875010728.83606
Peru,PER,2005,321474999189.37683
Peru,PER,2006,319145798683.1665
Peru,PER,2007,322153717279.4342
Peru,PER,2008,327114135026.93176
Peru,PER,2009,327114135026.93176
Peru,PER,2010,339651405811.3098
Peru,PER,2011,346138089895.2484
Peru,PER,2012,419072389602.66113
Peru,PER,2013,410105496644.97375
Peru,PER,2014,398631155490.87524
Peru,PER,2015,383749961853.02734
Peru,PER,2016,438532441854.4769
Peru,PER,2017,350907713174.81995
Peru,PER,2018,289011687040.329
Peru,PER,2019,275597184896.4691
Peru,PER,2020,261442124843.5974
Poland,POL,1980,76700001955.03235
Poland,POL,1981,73749996721.74454
Poland,POL,1982,71537502110.00443
Poland,POL,1983,69325000047.68372
Poland,POL,1984,67112497985.36301
Poland,POL,1985,70799998939.03732
Poland,POL,1986,121687501668.93005
Poland,POL,1987,120212502777.57645
Poland,POL,1988,126112505793.57147
Poland,POL,1989,120949998497.96295
Poland,POL,1990,117262497544.28864
Poland,POL,1991,112837500870.22781
Poland,POL,1992,116525001823.90213
Poland,POL,1993,114312499761.58142
Poland,POL,1994,114312499761.58142
Poland,POL,1995,112837500870.22781
Poland,POL,1996,109887503087.5206
Poland,POL,1997,114312499761.58142
Poland,POL,1998,103987500071.52557
Poland,POL,1999,107675001025.19989
Poland,POL,2000,87762497365.4747
Poland,POL,2001,84812499582.76749
Poland,POL,2002,85550002753.73459
Poland,POL,2003,81124998629.09317
Poland,POL,2004,80387502908.70667
Poland,POL,2005,78175000846.38596
Poland,POL,2006,83337500691.41388
Poland,POL,2007,77041067183.01773
Poland,POL,2008,77663168311.11908
Poland,POL,2009,81450484693.05038
Poland,POL,2010,80503627657.89032
Poland,POL,2011,78808501362.8006
Poland,POL,2012,75903616845.60776
Poland,POL,2013,72474844753.74222
Poland,POL,2014,69704934954.64325
Poland,POL,2015,66877864301.20468
Poland,POL,2016,65391682088.37509
Poland,POL,2017,63697844743.72864
Poland,POL,2018,72251528501.51062
Poland,POL,2019,72260089218.61649
Poland,POL,2020,72260089218.61649
Qatar,QAT,1980,2898000001907.3486
Qatar,QAT,1981,2929049968719.4824
Qatar,QAT,1982,3255074977874.756
Qatar,QAT,1983,3519000053405.7617
Qatar,QAT,1984,4429800033569.336
Qatar,QAT,1985,4595399856567.383
Qatar,QAT,1986,4595399856567.383
Qatar,QAT,1987,4595399856567.383
Qatar,QAT,1988,4782734870910.645
Qatar,QAT,1989,4781700134277.344
Qatar,QAT,1990,4776525020599.365
Qatar,QAT,1991,6652979850769.043
Qatar,QAT,1992,6947955131530.762
Qatar,QAT,1993,7317450046539.307
Qatar,QAT,1994,7317450046539.307
Qatar,QAT,1995,8797499656677.246
Qatar,QAT,1996,8797499656677.246
Qatar,QAT,1997,8797499656677.246
Qatar,QAT,1998,11281499862670.898
Qatar,QAT,1999,11547494888305.664
Qatar,QAT,2000,14948505401611.328
Qatar,QAT,2001,26685405731201.17
Qatar,QAT,2002,26685405731201.17
Qatar,QAT,2003,26230005264282.227
Qatar,QAT,2004,26248634338378.906
Qatar,QAT,2005,24995100021362.305
Qatar,QAT,2006,26436758041381.836
Qatar,QAT,2007,26356189727783.203
Qatar,QAT,2008,26252851486206.055
Qatar,QAT,2009,26207834243774.414
Qatar,QAT,2010,25923723220825.195
Qatar,QAT,2011,25923723220825.195
Qatar,QAT,2012,25758749008178.71
Qatar,QAT,2013,25541870117187.5
Qatar,QAT,2014,25386537551879.883
Qatar,QAT,2015,25149532318115.234
Qatar,QAT,2016,24915039062500
Qatar,QAT,2017,24696134567260.742
Qatar,QAT,2018,24680965423583.984
Qatar,QAT,2019,24665472030639.65
Qatar,QAT,2020,24665472030639.65
Romania,ROU,1980,292499989271.16394
Romania,ROU,1981,273000001907.34863
Romania,ROU,1982,248624995350.8377
Romania,ROU,1983,224250003695.48798
Romania,ROU,1984,204750001430.51147
Romania,ROU,1985,263249993324.2798
Romania,ROU,1986,229124993085.8612
Romania,ROU,1987,193049997091.29333
Romania,ROU,1988,160874992609.02405
Romania,ROU,1989,129675000905.9906
Romania,ROU,1990,379274994134.90295
Romania,ROU,1991,354900002479.5532
Romania,ROU,1992,332475006580.3528
Romania,ROU,1993,312000006437.30164
Romania,ROU,1994,292499989271.16394
Romania,ROU,1995,273000001907.34863
Romania,ROU,1996,255450010299.68262
Romania,ROU,1997,239849999547.0047
Romania,ROU,1998,225225001573.56262
Romania,ROU,1999,210600003600.12054
Romania,ROU,2000,196950003504.7531
Romania,ROU,2001,184275001287.46033
Romania,ROU,2002,173549994826.31683
Romania,ROU,2003,160874992609.02405
Romania,ROU,2004,148200005292.89246
Romania,ROU,2005,139424994587.89825
Romania,ROU,2006,126750007271.76666
Romania,ROU,2007,116999998688.69781
Romania,ROU,2008,110174998641.0141
Romania,ROU,2009,109200000762.93945
Romania,ROU,2010,107249997556.20956
Romania,ROU,2011,108712501823.90213
Romania,ROU,2012,116122499108.31451
Romania,ROU,2013,110174998641.0141
Romania,ROU,2014,106274999678.13492
Romania,ROU,2015,100424997508.52585
Romania,ROU,2016,96924751996.99402
Romania,ROU,2017,89592747390.27023
Romania,ROU,2018,84825001657.00912
Romania,ROU,2019,78867748379.70734
Romania,ROU,2020,78867748379.70734
Russia,RUS,1991,33910552978515.625
Russia,RUS,1992,34729896545410.156
Russia,RUS,1993,34734012603759.766
Russia,RUS,1994,34509414672851.562
Russia,RUS,1995,33704689025878.906
Russia,RUS,1996,33425327301025.39
Russia,RUS,1997,33567443847656.25
Russia,RUS,1998,33364048004150.39
Russia,RUS,1999,32949848175048.83
Russia,RUS,2000,33155712127685.547
Russia,RUS,2001,33361579895019.53
Russia,RUS,2002,33910552978515.625
Russia,RUS,2003,33773307800292.97
Russia,RUS,2004,33636066436767.58
Russia,RUS,2005,33773307800292.97
Russia,RUS,2006,33773307800292.97
Russia,RUS,2007,33910552978515.625
Russia,RUS,2008,33979175567626.953
Russia,RUS,2009,34047798156738.28
Russia,RUS,2010,34116416931152.344
Russia,RUS,2011,34459526062011.72
Russia,RUS,2012,34640071868896.484
Russia,RUS,2013,34943996429443.36
Russia,RUS,2014,35049060821533.203
Russia,RUS,2015,34957401275634.766
Russia,RUS,2016,34833251953125
Russia,RUS,2017,37888233184814.45
Russia,RUS,2018,37640987396240.234
Russia,RUS,2019,37556739807128.91
Russia,RUS,2020,37391525268554.69
Saudi Arabia,SAU,1980,3024068593978.882
Saudi Arabia,SAU,1981,3178776025772.0947
Saudi Arabia,SAU,1982,3260561466217.041
Saudi Arabia,SAU,1983,3366771459579.468
Saudi Arabia,SAU,1984,3427609443664.551
Saudi Arabia,SAU,1985,3502650022506.714
Saudi Arabia,SAU,1986,3819950103759.7656
Saudi Arabia,SAU,1987,3980025053024.292
Saudi Arabia,SAU,1988,4769000053405.762
Saudi Arabia,SAU,1989,4957479953765.869
Saudi Arabia,SAU,1990,4961565017700.195
Saudi Arabia,SAU,1991,4959569931030.273
Saudi Arabia,SAU,1992,4986360073089.6
Saudi Arabia,SAU,1993,4986360073089.6
Saudi Arabia,SAU,1994,4997000217437.744
Saudi Arabia,SAU,1995,5267274856567.383
Saudi Arabia,SAU,1996,5408635139465.332
Saudi Arabia,SAU,1997,5587900161743.164
Saudi Arabia,SAU,1998,5764599800109.863
Saudi Arabia,SAU,1999,5838699817657.471
Saudi Arabia,SAU,2000,5985949993133.545
Saudi Arabia,SAU,2001,6132781982421.875
Saudi Arabia,SAU,2002,6313700199127.197
Saudi Arabia,SAU,2003,6416299819946.289
Saudi Arabia,SAU,2004,6419149875640.869
Saudi Arabia,SAU,2005,6480899810791.016
Saudi Arabia,SAU,2006,6719349861145.02
Saudi Arabia,SAU,2007,6939222335815.43
Saudi Arabia,SAU,2008,7074965000152.588
Saudi Arabia,SAU,2009,7403157234191.895
Saudi Arabia,SAU,2010,7505381107330.322
Saudi Arabia,SAU,2011,7602224826812.744
Saudi Arabia,SAU,2012,7661406993865.967
Saudi Arabia,SAU,2013,7758250713348.389
Saudi Arabia,SAU,2014,7908895969390.869
Saudi Arabia,SAU,2015,8005740165710.449
Saudi Arabia,SAU,2016,8035330772399.902
Saudi Arabia,SAU,2017,5651042461395.264
Saudi Arabia,SAU,2018,5892755985260.01
Saudi Arabia,SAU,2019,5984545707702.637
Saudi Arabia,SAU,2020,6019120216369.629
South America,,1980,2506857156753.54
South America,,1981,2664251565933.2275
South America,,1982,2804055452346.802
South America,,1983,2897640228271.4844
South America,,1984,2995229482650.757
South America,,1985,3089769363403.3203
South America,,1986,4104478836059.5703
South America,,1987,4611928462982.178
South America,,1988,4743369579315.186
South America,,1989,4781363010406.494
South America,,1990,5238041877746.582
South America,,1991,5404224395751.953
South America,,1992,5497542858123.779
South America,,1993,5504526615142.822
South America,,1994,5843959808349.609
South America,,1995,5906538963317.871
South America,,1996,5911153316497.803
South America,,1997,6084291458129.883
South America,,1998,6190488815307.617
South America,,1999,6233295440673.828
South America,,2000,6238962173461.914
South America,,2001,6293649196624.756
South America,,2002,6224245071411.133
South America,,2003,6155247688293.457
South America,,2004,6317899227142.334
South America,,2005,6214852809906.006
South America,,2006,6705957889556.885
South America,,2007,6867202758789.0625
South America,,2008,7060367584228.516
South America,,2009,7145174980163.574
South America,,2010,7720908641815.186
South America,,2011,7746022701263.428
South America,,2012,7880703926086.426
South America,,2013,7878077030181.885
South America,,2014,7891750812530.518
South America,,2015,7935072422027.588
South America,,2016,7977339267730.713
South America,,2017,7810491561889.648
South America,,2018,7702540874481.201
South America,,2019,7638790607452.393
South America,,2020,7597885131835.9375
South and Central America (BP),,1980,2796432256698.6084
South and Central America (BP),,1981,2995751619338.9893
South and Central America (BP),,1982,3129705190658.5693
South and Central America (BP),,1983,3206715345382.6904
South and Central America (BP),,1984,3298454523086.548
South and Central America (BP),,1985,3398844480514.5264
South and Central America (BP),,1986,4405753612518.311
South and Central America (BP),,1987,4907353401184.082
South and Central America (BP),,1988,5030019760131.836
South and Central America (BP),,1989,5079712867736.816
South and Central America (BP),,1990,5503242015838.623
South and Central America (BP),,1991,5655774116516.113
South and Central America (BP),,1992,5744218349456.787
South and Central America (BP),,1993,5748276710510.254
South and Central America (BP),,1994,6141335010528.564
South and Central America (BP),,1995,6265338897705.078
South and Central America (BP),,1996,6374278068542.48
South and Central America (BP),,1997,6606891155242.92
South and Central America (BP),,1998,6754038810729.98
South and Central America (BP),,1999,6840720653533.936
South and Central America (BP),,2000,6799587726593.018
South and Central America (BP),,2001,6872798919677.734
South and Central America (BP),,2002,6816070079803.467
South and Central America (BP),,2003,6691497325897.217
South and Central America (BP),,2004,6853174209594.727
South and Central America (BP),,2005,6750127792358.398
South and Central America (BP),,2006,7192483425140.381
South and Central America (BP),,2007,7353793144226.074
South and Central America (BP),,2008,7501179218292.236
South and Central America (BP),,2009,7558739662170.41
South and Central America (BP),,2010,8107172012329.102
South and Central America (BP),,2011,8124745368957.52
South and Central America (BP),,2012,8254268646240.234
South and Central America (BP),,2013,8227819442749.023
South and Central America (BP),,2014,8220196723937.988
South and Central America (BP),,2015,8262543678283.691
South and Central America (BP),,2016,8278968811035.156
South and Central America (BP),,2017,8130226135253.906
South and Central America (BP),,2018,7985925674438.477
South and Central America (BP),,2019,7938560485839.844
South and Central America (BP),,2020,7897476673126.221
Syria,SYR,1980,87750002741.81366
Syria,SYR,1981,87750002741.81366
Syria,SYR,1982,100424997508.52585
Syria,SYR,1983,101400002837.18109
Syria,SYR,1984,101400002837.18109
Syria,SYR,1985,120899997651.577
Syria,SYR,1986,138449996709.8236
Syria,SYR,1987,121875002980.23224
Syria,SYR,1988,110174998641.0141
Syria,SYR,1989,153074994683.2657
Syria,SYR,1990,177450001239.7766
Syria,SYR,1991,194999992847.44263
Syria,SYR,1992,194999992847.44263
Syria,SYR,1993,221324995160.10284
Syria,SYR,1994,229124993085.8612
Syria,SYR,1995,229124993085.8612
Syria,SYR,1996,229124993085.8612
Syria,SYR,1997,232050001621.24634
Syria,SYR,1998,232050001621.24634
Syria,SYR,1999,234974995255.47028
Syria,SYR,2000,234974995255.47028
Syria,SYR,2001,234974995255.47028
Syria,SYR,2002,243750005960.46448
Syria,SYR,2003,282750010490.4175
Syria,SYR,2004,282750010490.4175
Syria,SYR,2005,277875006198.88306
Syria,SYR,2006,273000001907.34863
Syria,SYR,2007,268124997615.8142
Syria,SYR,2008,263249993324.2798
Syria,SYR,2009,268612504005.43213
Syria,SYR,2010,268612504005.43213
Syria,SYR,2011,277875006198.88306
Syria,SYR,2012,268612504005.43213
Syria,SYR,2013,277875006198.88306
Syria,SYR,2014,268612504005.43213
Syria,SYR,2015,268612504005.43213
Syria,SYR,2016,268612504005.43213
Syria,SYR,2017,268612504005.43213
Syria,SYR,2018,268612504005.43213
Syria,SYR,2019,268612504005.43213
Syria,SYR,2020,268612504005.43213
Thailand,THA,1980,284700006246.5668
Thailand,THA,1981,391950011253.35693
Thailand,THA,1982,341250002384.1858
Thailand,THA,1983,163800001144.40918
Thailand,THA,1984,204750001430.51147
Thailand,THA,1985,212549999356.26984
Thailand,THA,1986,198899999260.9024
Thailand,THA,1987,179399996995.9259
Thailand,THA,1988,190125003457.0694
Thailand,THA,1989,223275005817.41333
Thailand,THA,1990,218400001525.8789
Thailand,THA,1991,239849999547.0047
Thailand,THA,1992,225225001573.56262
Thailand,THA,1993,176475003361.70197
Thailand,THA,1994,170625001192.0929
Thailand,THA,1995,171599999070.16754
Thailand,THA,1996,191100001335.14404
Thailand,THA,1997,199874997138.97705
Thailand,THA,1998,409500002861.02295
Thailand,THA,1999,336374998092.65137
Thailand,THA,2000,351000010967.25464
Thailand,THA,2001,368550002574.92065
Thailand,THA,2002,429975003004.0741
Thailand,THA,2003,407550007104.87366
