Entity,Code,Year,Oil - Proved reserves
Other Middle Africa (BP),,1995,492000013.589859
Other Middle Africa (BP),,1996,497000008.8214874
Other Middle Africa (BP),,1997,537000000.4768372
Other Middle Africa (BP),,1998,542999982.8338623
Other Middle Africa (BP),,1999,541999995.7084656
Other Middle Africa (BP),,2000,522000014.7819519
Other Middle Africa (BP),,2001,472000002.86102295
Other Middle Africa (BP),,2002,426999986.1717224
Other Middle Africa (BP),,2003,412000000.47683716
Other Middle Africa (BP),,2004,420700013.6375427
Other Middle Africa (BP),,2005,400999993.0858612
Other Middle Africa (BP),,2006,412000000.47683716
Other Middle Africa (BP),,2007,417100012.3023987
Other Middle Africa (BP),,2008,417100012.3023987
Other Middle Africa (BP),,2009,379999995.2316284
Other Middle Africa (BP),,2010,379999995.2316284
Other Middle Africa (BP),,2011,379999995.2316284
Other Middle Africa (BP),,2012,379999995.2316284
Other Middle Africa (BP),,2013,379999995.2316284
Other Middle Africa (BP),,2014,456970006.2274933
Other Middle Africa (BP),,2015,468030005.69343567
Other Middle Africa (BP),,2016,420960009.098053
Other Middle Africa (BP),,2017,390619993.20983887
Other Middle Africa (BP),,2018,376949995.7561493
Other Middle Africa (BP),,2019,376949995.7561493
Other Middle Africa (BP),,2020,376949995.7561493
Other Middle East (BP),,1980,224059000.61130524
Other Middle East (BP),,1981,207147002.2201538
Other Middle East (BP),,1982,191021993.75629425
Other Middle East (BP),,1983,185800001.0251999
Other Middle East (BP),,1984,173749998.21186066
Other Middle East (BP),,1985,180710002.77996063
Other Middle East (BP),,1986,141699999.57084656
Other Middle East (BP),,1987,126699998.97480011
Other Middle East (BP),,1988,113618999.71961975
Other Middle East (BP),,1989,98483003.67593765
Other Middle East (BP),,1990,71400001.6450882
Other Middle East (BP),,1991,71289002.89535522
Other Middle East (BP),,1992,59418000.280857086
Other Middle East (BP),,1993,60350999.23610687
Other Middle East (BP),,1994,52195001.393556595
Other Middle East (BP),,1995,113907001.91259384
Other Middle East (BP),,1996,215289995.07427216
Other Middle East (BP),,1997,214330002.6655197
Other Middle East (BP),,1998,164230003.95298004
Other Middle East (BP),,1999,152909994.1253662
Other Middle East (BP),,2000,152869999.40872192
Other Middle East (BP),,2001,129289999.60422516
Other Middle East (BP),,2002,129260003.56674194
Other Middle East (BP),,2003,129339993.00003052
Other Middle East (BP),,2004,127560004.59194183
Other Middle East (BP),,2005,127560004.59194183
Other Middle East (BP),,2006,127519994.97413635
Other Middle East (BP),,2007,127499997.61581421
Other Middle East (BP),,2008,127499997.61581421
Other Middle East (BP),,2009,309040009.97543335
Other Middle East (BP),,2010,276939988.1362915
Other Middle East (BP),,2011,651799976.8257141
Other Middle East (BP),,2012,279300004.2438507
Other Middle East (BP),,2013,260684996.843338
Other Middle East (BP),,2014,239252999.4249344
Other Middle East (BP),,2015,217052996.15859985
Other Middle East (BP),,2016,146910056.47182465
Other Middle East (BP),,2017,135230004.78744507
Other Middle East (BP),,2018,156729996.20437622
Other Middle East (BP),,2019,194429993.62945557
Other Middle East (BP),,2020,178690999.74632263
Other Northern Africa (BP),,1980,75000.00356230885
Other Northern Africa (BP),,1981,319999.99191612005
Other Northern Africa (BP),,1982,289999.9963119626
Other Northern Africa (BP),,1983,220000.00171829015
Other Northern Africa (BP),,1984,250000.01187436283
Other Northern Africa (BP),,1985,250000.01187436283
Other Northern Africa (BP),,1986,300000.0142492354
Other Northern Africa (BP),,1987,2700000.0700354576
Other Northern Africa (BP),,1988,2600000.0070780516
Other Northern Africa (BP),,1989,2499999.9441206455
Other Northern Africa (BP),,1990,2000000.0949949026
Other Northern Africa (BP),,1991,2138999.989256263
Other Northern Africa (BP),,1992,1603999.9900385737
Other Northern Africa (BP),,1993,1062999.9451339245
Other Northern Africa (BP),,1994,1735999.9474138021
Other Northern Africa (BP),,1995,1189999.9808520079
Other Northern Africa (BP),,1996,1189999.9808520079
Other Northern Africa (BP),,1997,1966000.0689327717
Other Northern Africa (BP),,1998,1966000.0689327717
Other Northern Africa (BP),,1999,1903999.9460801482
Other Northern Africa (BP),,2000,1799999.9690800905
Other Northern Africa (BP),,2001,1799999.9690800905
Other Northern Africa (BP),,2002,1599999.9595806003
Other Northern Africa (BP),,2003,1599999.9595806003
Other Northern Africa (BP),,2004,1599999.9595806003
Other Northern Africa (BP),,2005,1068999.9908208847
Other Northern Africa (BP),,2006,987999.9561235309
Other Northern Africa (BP),,2007,836000.0210814178
Other Northern Africa (BP),,2008,752000.0217482448
Other Northern Africa (BP),,2009,752000.0217482448
Other Northern Africa (BP),,2010,684000.0278316438
Other Northern Africa (BP),,2011,684000.0278316438
Other Northern Africa (BP),,2012,684000.0278316438
Other Northern Africa (BP),,2013,684000.0278316438
Other Northern Africa (BP),,2014,684000.0278316438
Other Northern Africa (BP),,2015,684000.0278316438
Other Northern Africa (BP),,2016,684000.0278316438
Other Northern Africa (BP),,2017,684000.0278316438
Other Northern Africa (BP),,2018,684000.0278316438
Other Northern Africa (BP),,2019,684000.0278316438
Other Northern Africa (BP),,2020,684000.0278316438
Other South America (BP),,1980,692341983.3183289
Other South America (BP),,1981,729151010.5133057
Other South America (BP),,1982,770151019.0963745
Other South America (BP),,1983,416745990.51475525
Other South America (BP),,1984,381123006.34384155
Other South America (BP),,1985,375000000
Other South America (BP),,1986,364600002.7656555
Other South America (BP),,1987,466399997.47276306
Other South America (BP),,1988,461699992.4182892
Other South America (BP),,1989,469199985.2657318
Other South America (BP),,1990,301400005.81741333
Other South America (BP),,1991,288500010.96725464
Other South America (BP),,1992,299100011.58714294
Other South America (BP),,1993,323199987.411499
Other South America (BP),,1994,331400007.0095062
Other South America (BP),,1995,284200012.6838684
Other South America (BP),,1996,290100008.24928284
Other South America (BP),,1997,295899987.22076416
Other South America (BP),,1998,303900003.43322754
Other South America (BP),,1999,482699990.272522
Other South America (BP),,2000,526899993.4196472
Other South America (BP),,2001,563099980.3543091
Other South America (BP),,2002,571900010.1089478
Other South America (BP),,2003,585300028.3241272
Other South America (BP),,2004,585699975.4905701
Other South America (BP),,2005,584699988.3651733
Other South America (BP),,2006,585099995.136261
Other South America (BP),,2007,562099993.2289124
Other South America (BP),,2008,553699970.2453613
Other South America (BP),,2009,553699970.2453613
Other South America (BP),,2010,553823292.2554016
Other South America (BP),,2011,293575793.50471497
Other South America (BP),,2012,297503411.76986694
Other South America (BP),,2013,314007192.8501129
Other South America (BP),,2014,323921114.2063141
Other South America (BP),,2015,305393189.19181824
Other South America (BP),,2016,305986493.8259125
Other South America (BP),,2017,359117478.1322479
Other South America (BP),,2018,348726302.3853302
Other South America (BP),,2019,499535113.57307434
Other South America (BP),,2020,605993270.8740234
Other South and Central America (BP),,1980,713696002.9602051
Other South and Central America (BP),,1981,758243978.023529
Other South and Central America (BP),,1982,825161993.5035706
Other South and Central America (BP),,1983,475309997.7970123
Other South and Central America (BP),,1984,439925998.44932556
Other South and Central America (BP),,1985,435400009.15527344
Other South and Central America (BP),,1986,428999990.22483826
Other South and Central America (BP),,1987,616119980.8120728
Other South and Central America (BP),,1988,608200013.6375427
Other South and Central America (BP),,1989,639989972.114563
Other South and Central America (BP),,1990,617183029.6516418
Other South and Central America (BP),,1991,602536976.3374329
Other South and Central America (BP),,1992,634591996.6697693
Other South and Central America (BP),,1993,861200988.2926941
Other South and Central America (BP),,1994,957524001.5983582
Other South and Central America (BP),,1995,998920977.1156311
Other South and Central America (BP),,1996,1045030951.499939
Other South and Central America (BP),,1997,1065112948.4176636
Other South and Central America (BP),,1998,1078452944.7555542
Other South and Central America (BP),,1999,1277356028.5568237
Other South and Central America (BP),,2000,1327407956.123352
Other South and Central America (BP),,2001,1370607972.1450806
Other South and Central America (BP),,2002,1626000046.7300415
Other South and Central America (BP),,2003,1472808957.0999146
Other South and Central America (BP),,2004,1468209028.2440186
Other South and Central America (BP),,2005,1470199942.5888062
Other South and Central America (BP),,2006,844151973.7243652
Other South and Central America (BP),,2007,820500016.2124634
Other South and Central America (BP),,2008,812070012.0925903
Other South and Central America (BP),,2009,769258975.982666
Other South and Central America (BP),,2010,769382297.9927063
Other South and Central America (BP),,2011,509604811.668396
Other South and Central America (BP),,2012,513532400.1312256
Other South and Central America (BP),,2013,530617177.4864197
Other South and Central America (BP),,2014,540217101.5739441
Other South and Central America (BP),,2015,521478176.11694336
Other South and Central America (BP),,2016,521838486.1946106
Other South and Central America (BP),,2017,575421512.1269226
Other South and Central America (BP),,2018,573415279.3884277
Other South and Central America (BP),,2019,721773147.5830078
Other South and Central America (BP),,2020,824781298.6373901
Other Western Africa (BP),,1980,56299999.35626984
Other Western Africa (BP),,1981,82560002.80380249
Other Western Africa (BP),,1982,115900002.41994858
Other Western Africa (BP),,1983,211799994.1110611
Other Western Africa (BP),,1984,211799994.1110611
Other Western Africa (BP),,1985,228799998.7602234
Other Western Africa (BP),,1986,227349996.56677246
Other Western Africa (BP),,1987,221000000.83446503
Other Western Africa (BP),,1988,221000000.83446503
Other Western Africa (BP),,1989,201000005.00679016
Other Western Africa (BP),,1990,200509995.22209167
Other Western Africa (BP),,1991,120410002.7680397
Other Western Africa (BP),,1992,120410002.7680397
Other Western Africa (BP),,1993,70409998.29769135
Other Western Africa (BP),,1994,77509999.27520752
Other Western Africa (BP),,1995,144909992.81406403
Other Western Africa (BP),,1996,145419999.95708466
Other Western Africa (BP),,1997,124729998.40974808
Other Western Africa (BP),,1998,124729998.40974808
Other Western Africa (BP),,1999,124729998.40974808
Other Western Africa (BP),,2000,124729998.40974808
Other Western Africa (BP),,2001,124729998.40974808
Other Western Africa (BP),,2002,124729998.40974808
Other Western Africa (BP),,2003,124729998.40974808
Other Western Africa (BP),,2004,124729998.40974808
Other Western Africa (BP),,2005,124719999.730587
Other Western Africa (BP),,2006,223010003.56674194
Other Western Africa (BP),,2007,223010003.56674194
Other Western Africa (BP),,2008,223010003.56674194
Other Western Africa (BP),,2009,223010003.56674194
Other Western Africa (BP),,2010,868009984.4932556
Other Western Africa (BP),,2011,788010001.1825562
Other Western Africa (BP),,2012,787999987.6022339
Other Western Africa (BP),,2013,787999987.6022339
Other Western Africa (BP),,2014,787999987.6022339
Other Western Africa (BP),,2015,1026999950.4089355
Other Western Africa (BP),,2016,1026000022.8881836
Other Western Africa (BP),,2017,991372346.8780518
Other Western Africa (BP),,2018,926474750.0419617
Other Western Africa (BP),,2019,858921945.0950623
Other Western Africa (BP),,2020,943888068.1991577
Peru,PER,1980,628445029.258728
Peru,PER,1981,882036983.9668274
Peru,PER,1982,775144994.2588806
Peru,PER,1983,696323990.8218384
Peru,PER,1984,670445978.64151
Peru,PER,1985,588999986.6485596
Peru,PER,1986,535799980.1635742
Peru,PER,1987,480399996.0422516
Peru,PER,1988,852999985.2180481
Peru,PER,1989,847000002.861023
Peru,PER,1990,823199987.411499
Peru,PER,1991,821799993.5150146
Peru,PER,1992,802600026.1306763
Peru,PER,1993,799467027.1873474
Peru,PER,1994,830892026.424408
Peru,PER,1995,808109998.7030029
Peru,PER,1996,773521006.1073303
Peru,PER,1997,758409976.9592285
Peru,PER,1998,937382996.0823059
Peru,PER,1999,890600025.6538391
Peru,PER,2000,905619978.9047241
Peru,PER,2001,979376018.0473328
Peru,PER,2002,952890992.1646118
Peru,PER,2003,929552972.316742
Peru,PER,2004,1097303032.875061
Peru,PER,2005,1078258037.5671387
Peru,PER,2006,1097288012.5045776
Peru,PER,2007,1121479988.0981445
Peru,PER,2008,1121479988.0981445
Peru,PER,2009,1121479988.0981445
Peru,PER,2010,1240000009.5367432
Peru,PER,2011,1206200003.6239624
Peru,PER,2012,1422700047.492981
Peru,PER,2013,1616951942.4438477
Peru,PER,2014,1409845948.2192993
Peru,PER,2015,1187284946.4416504
Peru,PER,2016,1224601030.3497314
Peru,PER,2017,985074996.9482422
Peru,PER,2018,858889997.0054626
Peru,PER,2019,803176701.0688782
Peru,PER,2020,746346056.4613342
Qatar,QAT,1980,3585000038.1469727
Qatar,QAT,1981,3450000047.683716
Qatar,QAT,1982,3424999952.316284
Qatar,QAT,1983,3329999923.7060547
Qatar,QAT,1984,4500000000
Qatar,QAT,1985,4500000000
Qatar,QAT,1986,4500000000
Qatar,QAT,1987,4500000000
Qatar,QAT,1988,4500000000
Qatar,QAT,1989,4500000000
Qatar,QAT,1990,2993000030.517578
Qatar,QAT,1991,2993000030.517578
Qatar,QAT,1992,3121000051.498413
Qatar,QAT,1993,3121000051.498413
Qatar,QAT,1994,3500000000
Qatar,QAT,1995,3700000047.683716
Qatar,QAT,1996,3700000047.683716
Qatar,QAT,1997,12500000000
Qatar,QAT,1998,13485500335.69336
Qatar,QAT,1999,13102800369.262695
Qatar,QAT,2000,16866699218.75
Qatar,QAT,2001,16836099624.63379
Qatar,QAT,2002,27595600128.17383
Qatar,QAT,2003,27015699386.59668
Qatar,QAT,2004,26864820480.34668
Qatar,QAT,2005,27910200119.018555
Qatar,QAT,2006,27436199188.23242
Qatar,QAT,2007,27322999954.223633
Qatar,QAT,2008,26833000183.10547
Qatar,QAT,2009,25906999588.012695
Qatar,QAT,2010,24684000015.25879
Qatar,QAT,2011,23899999618.530273
Qatar,QAT,2012,25229000091.552734
Qatar,QAT,2013,25062999725.341797
Qatar,QAT,2014,25704999923.706055
Qatar,QAT,2015,25243999481.20117
Qatar,QAT,2016,25243999481.20117
Qatar,QAT,2017,25243999481.20117
Qatar,QAT,2018,25243999481.20117
Qatar,QAT,2019,25243999481.20117
Qatar,QAT,2020,25243999481.20117
Romania,ROU,1980,1090193033.2183838
Romania,ROU,1981,1005512952.8045654
Romania,ROU,1982,959259986.8774414
Romania,ROU,1983,1594939947.128296
Romania,ROU,1984,1510599970.817566
Romania,ROU,1985,1442000031.4712524
Romania,ROU,1986,1361999988.5559082
Romania,ROU,1987,1286000013.3514404
Romania,ROU,1988,1230999946.5942383
Romania,ROU,1989,1199000000.9536743
Romania,ROU,1990,1519999980.9265137
Romania,ROU,1991,1491000056.2667847
Romania,ROU,1992,1244799971.5805054
Romania,ROU,1993,1007500052.4520874
Romania,ROU,1994,1000399947.1664429
Romania,ROU,1995,1005800008.7738037
Romania,ROU,1996,980400025.844574
Romania,ROU,1997,931299984.4551086
Romania,ROU,1998,1162899971.0083008
Romania,ROU,1999,1225299954.4143677
Romania,ROU,2000,1169899940.4907227
Romania,ROU,2001,1154000043.8690186
Romania,ROU,2002,508099973.2017517
Romania,ROU,2003,493800014.25743103
Romania,ROU,2004,468199998.1403351
Romania,ROU,2005,458400011.0626221
Romania,ROU,2006,477699995.04089355
Romania,ROU,2007,479999989.27116394
Romania,ROU,2008,479999989.27116394
Romania,ROU,2009,600000023.8418579
Romania,ROU,2010,600000023.8418579
Romania,ROU,2011,600000023.8418579
Romania,ROU,2012,600000023.8418579
Romania,ROU,2013,600000023.8418579
Romania,ROU,2014,600000023.8418579
Romania,ROU,2015,600000023.8418579
Romania,ROU,2016,600000023.8418579
Romania,ROU,2017,600000023.8418579
Romania,ROU,2018,600000023.8418579
Romania,ROU,2019,600000023.8418579
Romania,ROU,2020,600000023.8418579
Russia,RUS,1991,116149261474.60938
Russia,RUS,1992,116149261474.60938
Russia,RUS,1993,115076683044.4336
Russia,RUS,1994,115076683044.4336
Russia,RUS,1995,113607231140.13672
Russia,RUS,1996,113607231140.13672
Russia,RUS,1997,113111991882.32422
Russia,RUS,1998,113111991882.32422
Russia,RUS,1999,112112022399.90234
Russia,RUS,2000,112112022399.90234
Russia,RUS,2001,111295173645.01953
Russia,RUS,2002,109677253723.14453
Russia,RUS,2003,107766700744.6289
Russia,RUS,2004,105463676452.63672
Russia,RUS,2005,104404815673.82812
Russia,RUS,2006,104033721923.82812
Russia,RUS,2007,106427032470.70312
Russia,RUS,2008,106366165161.13281
Russia,RUS,2009,105563949584.96094
Russia,RUS,2010,105800354003.90625
Russia,RUS,2011,105709449768.0664
Russia,RUS,2012,105491584777.83203
Russia,RUS,2013,105016418457.03125
Russia,RUS,2014,103163894653.32031
Russia,RUS,2015,102375198364.25781
Russia,RUS,2016,106282890319.82422
Russia,RUS,2017,106591537475.58594
Russia,RUS,2018,107220779418.94531
Russia,RUS,2019,107804237365.72266
Russia,RUS,2020,107804237365.72266
Saudi Arabia,SAU,1980,168029998779.29688
Saudi Arabia,SAU,1981,167850006103.51562
Saudi Arabia,SAU,1982,165483993530.27344
Saudi Arabia,SAU,1983,168848007202.14844
Saudi Arabia,SAU,1984,171710006713.8672
Saudi Arabia,SAU,1985,171490005493.16406
Saudi Arabia,SAU,1986,169744003295.89844
Saudi Arabia,SAU,1987,169585006713.8672
Saudi Arabia,SAU,1988,254988998413.08594
Saudi Arabia,SAU,1989,260049987792.96875
Saudi Arabia,SAU,1990,260342010498.04688
Saudi Arabia,SAU,1991,260936004638.67188
Saudi Arabia,SAU,1992,261203002929.6875
Saudi Arabia,SAU,1993,261355010986.32812
Saudi Arabia,SAU,1994,261373992919.92188
Saudi Arabia,SAU,1995,261450012207.03125
Saudi Arabia,SAU,1996,261444000244.14062
Saudi Arabia,SAU,1997,261540985107.42188
Saudi Arabia,SAU,1998,261541992187.5
Saudi Arabia,SAU,1999,262783996582.03125
Saudi Arabia,SAU,2000,262765991210.9375
Saudi Arabia,SAU,2001,262696990966.79688
Saudi Arabia,SAU,2002,262790008544.92188
Saudi Arabia,SAU,2003,262730010986.32812
Saudi Arabia,SAU,2004,264309997558.59375
Saudi Arabia,SAU,2005,264210998535.15625
Saudi Arabia,SAU,2006,264251007080.07812
Saudi Arabia,SAU,2007,264209014892.57812
Saudi Arabia,SAU,2008,264062988281.25
Saudi Arabia,SAU,2009,264589996337.89062
Saudi Arabia,SAU,2010,264515991210.9375
Saudi Arabia,SAU,2011,265404998779.29688
Saudi Arabia,SAU,2012,265850006103.51562
Saudi Arabia,SAU,2013,265789001464.84375
Saudi Arabia,SAU,2014,266578002929.6875
Saudi Arabia,SAU,2015,266454986572.26562
Saudi Arabia,SAU,2016,266208007812.5
Saudi Arabia,SAU,2017,295958007812.5
Saudi Arabia,SAU,2018,297670989990.2344
Saudi Arabia,SAU,2019,297578002929.6875
Saudi Arabia,SAU,2020,297527008056.6406
South America,,1980,25744857788.085938
South America,,1981,26204998016.35742
South America,,1982,31257436752.319336
South America,,1983,32454898834.228516
South America,,1984,35209049224.853516
South America,,1985,61736900329.58984
South America,,1986,63434551239.01367
South America,,1987,66686195373.53516
South America,,1988,67850975036.62109
South America,,1989,68106147766.11328
South America,,1990,70043548583.98438
South America,,1991,73036300659.17969
South America,,1992,76540092468.26172
South America,,1993,78064636230.46875
South America,,1994,78845466613.76953
South America,,1995,80960845947.26562
South America,,1996,87827514648.4375
South America,,1997,90436553955.07812
South America,,1998,92334777832.03125
South America,,1999,94322525024.41406
South America,,2000,94358779907.22656
South America,,2001,95856475830.07812
South America,,2002,96819625854.49219
South America,,2003,97285263061.52344
South America,,2004,100266731262.20703
South America,,2005,99720214843.75
South America,,2006,107730072021.48438
South America,,2007,120320823669.4336
South America,,2008,193181198120.1172
South America,,2009,232258255004.8828
South America,,2010,319032775878.90625
South America,,2011,320642303466.7969
South America,,2012,321266021728.5156
South America,,2013,322592132568.3594
South America,,2014,324468719482.4219
South America,,2015,321879730224.6094
South America,,2016,322282653808.59375
South America,,2017,322260681152.34375
South America,,2018,323920288085.9375
South America,,2019,323568328857.4219
South America,,2020,322904357910.15625
South Sudan,SSD,2012,3500000000
South Sudan,SSD,2013,3500000000
South Sudan,SSD,2014,3500000000
South Sudan,SSD,2015,3500000000
South Sudan,SSD,2016,3500000000
South Sudan,SSD,2017,3500000000
South Sudan,SSD,2018,3500000000
South Sudan,SSD,2019,3500000000
South Sudan,SSD,2020,3500000000
South and Central America (BP),,1980,26337211608.88672
South and Central America (BP),,1981,26805089950.561523
South and Central America (BP),,1982,31945447921.75293
South and Central America (BP),,1983,33053462982.177734
South and Central America (BP),,1984,35837852478.02734
South and Central America (BP),,1985,62409301757.8125
South and Central America (BP),,1986,64062950134.27734
South and Central America (BP),,1987,67455413818.359375
South and Central America (BP),,1988,68610473632.8125
South and Central America (BP),,1989,68895530700.6836
South and Central America (BP),,1990,70961524963.3789
South and Central America (BP),,1991,73922935485.83984
South and Central America (BP),,1992,77416587829.58984
South and Central America (BP),,1993,79162742614.7461
South and Central America (BP),,1994,80031593322.7539
South and Central America (BP),,1995,82332160949.70703
South and Central America (BP),,1996,89305145263.67188
South and Central America (BP),,1997,91911972045.89844
South and Central America (BP),,1998,93849403381.34766
South and Central America (BP),,1999,95938156127.92969
South and Central America (BP),,2000,96010353088.3789
South and Central America (BP),,2001,97624061584.47266
South and Central America (BP),,2002,98998794555.66406
South and Central America (BP),,2003,99063842773.4375
South and Central America (BP),,2004,101958244323.73047
South and Central America (BP),,2005,101408714294.4336
South and Central America (BP),,2006,108782928466.79688
South and Central America (BP),,2007,121450225830.07812
South and Central America (BP),,2008,194269561767.57812
South and Central America (BP),,2009,233303817749.02344
South and Central America (BP),,2010,320078308105.46875
South and Central America (BP),,2011,321688323974.6094
South and Central America (BP),,2012,322312072753.90625
South and Central America (BP),,2013,323638732910.15625
South and Central America (BP),,2014,325515014648.4375
South and Central America (BP),,2015,322824096679.6875
South and Central America (BP),,2016,322741485595.7031
South and Central America (BP),,2017,322719970703.125
South and Central America (BP),,2018,324387939453.125
South and Central America (BP),,2019,324033538818.3594
South and Central America (BP),,2020,323366119384.7656
Sudan,SDN,1980,0
Sudan,SDN,1981,200000002.98023224
Sudan,SDN,1982,400000005.9604645
Sudan,SDN,1983,300000011.92092896
Sudan,SDN,1984,300000011.92092896
Sudan,SDN,1985,300000011.92092896
Sudan,SDN,1986,300000011.92092896
Sudan,SDN,1987,300000011.92092896
Sudan,SDN,1988,300000011.92092896
Sudan,SDN,1989,300000011.92092896
Sudan,SDN,1990,300000011.92092896
Sudan,SDN,1991,300000011.92092896
Sudan,SDN,1992,300000011.92092896
Sudan,SDN,1993,300000011.92092896
Sudan,SDN,1994,300000011.92092896
Sudan,SDN,1995,300000011.92092896
Sudan,SDN,1996,300000011.92092896
Sudan,SDN,1997,262100011.1103058
Sudan,SDN,1998,262100011.1103058
Sudan,SDN,1999,262100011.1103058
Sudan,SDN,2000,262100011.1103058
Sudan,SDN,2001,563000023.3650208
Sudan,SDN,2002,563000023.3650208
Sudan,SDN,2003,563000023.3650208
Sudan,SDN,2004,563000023.3650208
Sudan,SDN,2005,563000023.3650208
Sudan,SDN,2006,5000000000
Sudan,SDN,2007,5000000000
Sudan,SDN,2008,5000000000
Sudan,SDN,2009,5000000000
Sudan,SDN,2010,5000000000
Sudan,SDN,2011,5000000000
Sudan,SDN,2012,1500000000
Sudan,SDN,2013,1500000000
Sudan,SDN,2014,1500000000
Sudan,SDN,2015,1500000000
Sudan,SDN,2016,1500000000
Sudan,SDN,2017,1500000000
Sudan,SDN,2018,1500000000
Sudan,SDN,2019,1500000000
Sudan,SDN,2020,1500000000
Syria,SYR,1980,1452028036.1175537
Syria,SYR,1981,1889999985.6948853
Syria,SYR,1982,1750000000
Syria,SYR,1983,1460000038.1469727
Syria,SYR,1984,1397500038.1469727
Syria,SYR,1985,1539999961.8530273
Syria,SYR,1986,1620000004.7683716
Syria,SYR,1987,1720000028.6102295
Syria,SYR,1988,1799999952.3162842
Syria,SYR,1989,2000000000
Syria,SYR,1990,1879999995.2316284
Syria,SYR,1991,3000000000
Syria,SYR,1992,3000000000
Syria,SYR,1993,2950000047.683716
Syria,SYR,1994,2650000095.3674316
Syria,SYR,1995,2558399915.6951904
Syria,SYR,1996,2450000047.683716
Syria,SYR,1997,2345000028.6102295
Syria,SYR,1998,2299999952.316284
Syria,SYR,1999,2299999952.316284
Syria,SYR,2000,2325000047.683716
Syria,SYR,2001,2325000047.683716
Syria,SYR,2002,2279999971.3897705
Syria,SYR,2003,2394999980.9265137
Syria,SYR,2004,3158999919.8913574
Syria,SYR,2005,3000000000
Syria,SYR,2006,3000000000
Syria,SYR,2007,2500000000
Syria,SYR,2008,2500000000
Syria,SYR,2009,2500000000
Syria,SYR,2010,2500000000
Syria,SYR,2011,2500000000
Syria,SYR,2012,2500000000
Syria,SYR,2013,2500000000
Syria,SYR,2014,2500000000
Syria,SYR,2015,2500000000
Syria,SYR,2016,2500000000
Syria,SYR,2017,2500000000
Syria,SYR,2018,2500000000
Syria,SYR,2019,2500000000
Syria,SYR,2020,2500000000
Thailand,THA,1980,418999.9890513718
Thailand,THA,1981,15209499.74656105
Thailand,THA,1982,29999999.329447746
Thailand,THA,1983,29999999.329447746
Thailand,THA,1984,57999998.33106995
Thailand,THA,1985,108999997.37739563
Thailand,THA,1986,104000002.14576721
Thailand,THA,1987,104000002.14576721
Thailand,THA,1988,104000002.14576721
Thailand,THA,1989,230700001.12056732
Thailand,THA,1990,261400014.1620636
Thailand,THA,1991,219999998.8079071
Thailand,THA,1992,178599998.3549118
Thailand,THA,1993,218099996.44756317
Thailand,THA,1994,230800002.81333923
Thailand,THA,1995,295199990.272522
Thailand,THA,1996,241200000.04768372
Thailand,THA,1997,296299993.9918518
Thailand,THA,1998,388300001.62124634
Thailand,THA,1999,358469992.87605286
Thailand,THA,2000,514999985.69488525
Thailand,THA,2001,583999991.4169312
Thailand,THA,2002,691999971.8666077
Thailand,THA,2003,500000000
Thailand,THA,2004,527300000.19073486
Thailand,THA,2005,453000009.059906
Thailand,THA,2006,460999995.470047
Thailand,THA,2007,460999995.470047
Thailand,THA,2008,453999996.18530273
Thailand,THA,2009,435000002.3841858
Thailand,THA,2010,442000001.66893005
Thailand,THA,2011,453269988.29841614
Thailand,THA,2012,448819994.92645264
Thailand,THA,2013,461800009.0122223
Thailand,THA,2014,404830008.7451935
Thailand,THA,2015,396360009.90867615
Thailand,THA,2016,349390000.1049042
Thailand,THA,2017,322499990.46325684
Thailand,THA,2018,292600005.86509705
Thailand,THA,2019,252750009.29832458
Thailand,THA,2020,252750009.29832458
Total Non-OPEC (BP),,1980,260643615722.65625
Total Non-OPEC (BP),,1981,264992980957.03125
Total Non-OPEC (BP),,1982,266131866455.07812
Total Non-OPEC (BP),,1983,269252563476.5625
Total Non-OPEC (BP),,1984,246906311035.15625
Total Non-OPEC (BP),,1985,248706848144.53125
Total Non-OPEC (BP),,1986,247304443359.375
Total Non-OPEC (BP),,1987,246930831909.1797
Total Non-OPEC (BP),,1988,248826858520.5078
Total Non-OPEC (BP),,1989,241216094970.70312
Total Non-OPEC (BP),,1990,240195327758.78906
Total Non-OPEC (BP),,1991,306480834960.9375
Total Non-OPEC (BP),,1992,308745635986.3281
Total Non-OPEC (BP),,1993,306577819824.21875
Total Non-OPEC (BP),,1994,315159393310.5469
Total Non-OPEC (BP),,1995,315818786621.09375
Total Non-OPEC (BP),,1996,318465026855.46875
Total Non-OPEC (BP),,1997,343040710449.21875
Total Non-OPEC (BP),,1998,347313323974.6094
Total Non-OPEC (BP),,1999,461047882080.0781
Total Non-OPEC (BP),,2000,467968170166.0156
Total Non-OPEC (BP),,2001,468105895996.09375
Total Non-OPEC (BP),,2002,481446807861.3281
Total Non-OPEC (BP),,2003,472973876953.125
Total Non-OPEC (BP),,2004,472613983154.2969
Total Non-OPEC (BP),,2005,471620971679.6875
Total Non-OPEC (BP),,2006,472881683349.6094
Total Non-OPEC (BP),,2007,496081573486.3281
Total Non-OPEC (BP),,2008,491773254394.53125
Total Non-OPEC (BP),,2009,492188781738.28125
Total Non-OPEC (BP),,2010,499142669677.7344
Total Non-OPEC (BP),,2011,503082672119.1406
Total Non-OPEC (BP),,2012,510510711669.9219
Total Non-OPEC (BP),,2013,513418640136.71875
Total Non-OPEC (BP),,2014,515606323242.1875
Total Non-OPEC (BP),,2015,503135711669.9219
Total Non-OPEC (BP),,2016,502935974121.09375
Total Non-OPEC (BP),,2017,514800292968.75
